,available,price,minimum_nights,maximum_nights,room_type,accomodates,bedrooms,beds,total_reviews,days_since_review,comment_length,days_since_joined,host_location_country,property_type_kind,no_of_bath,type_of_bath,number_of_amneties
565,1.0,112.33333333333331,1.0,1125.0,Entire home/apt,15.0,3.0,6.0,14.0,187.92857142857144,122.71428571428572,1567,Belgium,Entire,1.5,Private,38
566,1.0,89.0,1.0,1125.0,Entire home/apt,12.0,2.0,4.0,5.0,185.6,449.0,1567,Belgium,Entire,2.5,Private,43
567,1.0,89.0,1.0,1125.0,Entire home/apt,12.0,2.0,3.0,7.0,184.28571428571428,111.28571428571428,1567,Belgium,Entire,2.5,Private,43
568,1.0,95.66666666666669,1.0,1125.0,Entire home/apt,8.0,2.0,3.0,8.0,190.75,104.125,1567,Belgium,Entire,2.5,Private,42
569,1.0,65.66666666666667,1.0,1125.0,Entire home/apt,12.0,2.0,3.0,3.0,194.3333333333333,370.0,1567,Belgium,Entire,1.5,Private,40
570,1.0,105.66666666666669,1.0,1125.0,Entire home/apt,15.0,3.0,6.0,7.0,211.28571428571428,288.1428571428572,1567,Belgium,Entire,1.5,Private,38
571,1.0,95.66666666666669,1.0,1125.0,Entire home/apt,14.0,3.0,5.0,5.0,199.8,232.0,1567,Belgium,Entire,1.5,Private,38
572,1.0,112.33333333333331,1.0,1125.0,Entire home/apt,12.0,3.0,5.0,18.0,179.16666666666666,137.61111111111111,1567,Belgium,Entire,1.5,Private,37
573,1.0,95.66666666666669,1.0,6.0,Entire home/apt,12.0,3.0,6.0,15.0,173.13333333333333,139.33333333333334,1567,Belgium,Entire,3.0,Private,39
574,1.0,72.33333333333333,1.0,10.0,Entire home/apt,12.0,2.0,4.0,3.0,153.0,118.33333333333331,1567,Belgium,Entire,1.5,Private,37
575,1.0,95.66666666666669,1.0,10.0,Entire home/apt,12.0,2.0,5.0,12.0,155.75,290.25,1567,Belgium,Entire,1.5,Private,35
576,1.0,89.0,1.0,10.0,Entire home/apt,14.0,2.0,7.0,7.0,151.42857142857142,96.14285714285714,1567,Belgium,Entire,1.5,Private,36
577,1.0,89.0,1.0,10.0,Entire home/apt,12.0,2.0,6.0,8.0,159.25,150.125,1567,Belgium,Entire,1.5,Private,36
578,1.0,112.33333333333331,1.0,10.0,Entire home/apt,12.0,2.0,5.0,7.0,171.71428571428572,208.8571428571429,1567,Belgium,Entire,1.5,Private,37
579,1.0,95.66666666666669,1.0,4.0,Entire home/apt,12.0,2.0,6.0,10.0,162.6,144.5,1567,Belgium,Entire,1.0,Private,36
580,1.0,112.33333333333331,1.0,10.0,Entire home/apt,7.0,1.0,4.0,10.0,164.5,158.3,1567,Belgium,Entire,1.0,Private,37
581,1.0,95.66666666666669,1.0,4.0,Entire home/apt,12.0,2.0,7.0,11.0,162.36363636363637,120.63636363636364,1567,Belgium,Entire,1.0,Private,38
582,1.0,95.66666666666669,1.0,10.0,Entire home/apt,7.0,1.0,4.0,11.0,159.45454545454547,131.1818181818182,1567,Belgium,Entire,1.0,Private,38
583,1.0,72.33333333333333,1.0,10.0,Entire home/apt,12.0,1.0,3.0,12.0,157.58333333333334,246.8333333333333,1567,Belgium,Entire,1.0,Private,39
584,1.0,79.0,1.0,10.0,Entire home/apt,7.0,2.0,3.0,5.0,149.8,73.0,1567,Belgium,Entire,1.0,Private,38
585,1.0,112.33333333333331,1.0,10.0,Entire home/apt,9.0,1.0,2.0,0.0,2720.1323529411766,0.0,1567,Belgium,Entire,1.5,Private,38
586,1.0,72.33333333333333,1.0,10.0,Entire home/apt,12.0,2.0,4.0,0.0,2720.1323529411766,0.0,1567,Belgium,Entire,1.5,Private,38
587,0.0,62.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,214.0,910.411214953271,175.37383177570092,1540,Belgium,Entire,1.0,Private,29
588,0.0,62.0,2.0,1125.0,Entire home/apt,2.0,1.0,3.0,13.0,306.38461538461536,147.23076923076923,1540,Belgium,Entire,1.5,Private,31
589,0.0,109.0,3.0,1125.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2934,Belgium,Entire,1.0,Private,13
590,0.0,85.0,2.0,1125.0,Entire home/apt,4.0,2.0,3.0,146.0,1009.9383561643835,195.6986301369863,1699,Netherlands,Entire,1.0,Private,56
591,0.0,59.0,2.0,1125.0,Entire home/apt,2.0,1.0,2.0,112.0,964.0714285714286,210.34821428571428,1538,Belgium,Entire,1.5,Private,26
592,1.0,79.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,76.0,1043.6973684210527,193.67105263157896,1538,Belgium,Entire,1.0,Private,24
593,1.0,80.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,23.0,1181.304347826087,312.60869565217394,1965,Belgium,Entire,1.0,Private,19
594,0.0,66.0,4.0,1125.0,Entire home/apt,6.0,3.0,5.0,61.0,1093.4590163934429,209.9016393442623,2694,Belgium,Entire,1.0,Private,51
595,0.0,78.0,2.0,1125.0,Private room,2.0,1.0,1.0,48.0,838.375,161.3125,1674,Belgium,Private,1.0,Private,27
596,0.0,343.6666666666667,2.0,1125.0,Entire home/apt,8.0,4.0,4.0,78.0,903.8461538461538,210.65384615384616,2100,Belgium,Entire,2.0,Private,37
597,0.0,64.66666666666667,1.0,1125.0,Private room,2.0,1.0,2.0,96.0,1088.34375,217.7708333333333,1519,Belgium,Private,1.0,Private,22
598,1.0,100.0,29.0,1124.0,Entire home/apt,4.0,1.0,1.0,16.0,1007.75,250.875,2952,Belgium,Entire,1.5,Private,31
599,1.0,198.0,1.0,1125.0,Entire home/apt,4.0,1.0,2.0,1.0,334.0,54.0,1519,Belgium,Entire,1.0,Private,37
600,0.0,95.0,2.0,180.0,Private room,2.0,1.0,1.0,31.0,977.1935483870968,134.19354838709677,1524,Belgium,Private,1.0,Public,33
601,1.0,81.66666666666667,1.0,1125.0,Private room,2.0,1.0,1.0,16.0,657.1875,178.125,1926,Belgium,Private,1.0,Public,19
602,1.0,65.0,1.0,1125.0,Private room,2.0,1.0,2.0,60.0,732.4,132.15,1926,Belgium,Private,1.0,Private,21
603,0.0,160.0,30.0,1125.0,Entire home/apt,2.0,2.0,4.0,41.0,1104.121951219512,266.9512195121951,2414,Belgium,Entire,1.5,Private,15
604,0.0,17.0,1.0,3.0,Private room,1.0,1.0,1.0,122.0,1126.450819672131,146.28688524590163,2110,Belgium,Private,1.5,Public,22
605,0.0,75.66666666666667,2.0,1125.0,Entire home/apt,8.0,2.0,5.0,159.0,951.8301886792452,205.22012578616352,2052,Belgium,Entire,1.5,Private,66
606,1.0,59.0,1.0,1125.0,Private room,2.0,1.0,1.0,167.0,858.7185628742515,181.19760479041915,1564,Belgium,Private,1.0,Public,10
607,0.0,81.0,2.0,7.0,Entire home/apt,4.0,1.0,1.0,131.0,892.0839694656488,216.16030534351145,1625,Belgium,Entire,1.0,Private,34
608,1.0,46.0,1.0,1125.0,Private room,2.0,1.0,1.0,25.0,851.16,115.0,1651,Belgium,Private,1.0,Public,29
609,1.0,82.33333333333333,1.0,1125.0,Entire home/apt,5.0,2.0,3.0,280.0,988.1642857142856,160.525,3393,Skopje,Entire,1.0,Private,31
610,1.0,85.66666666666667,1.0,1125.0,Entire home/apt,5.0,2.0,3.0,287.0,811.1010452961673,146.55400696864112,3393,Skopje,Entire,1.0,Private,30
611,0.0,86.66666666666667,6.0,1125.0,Entire home/apt,4.0,2.0,2.0,20.0,736.35,292.6,1482,Belgium,Entire,2.5,Private,35
612,0.0,75.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,2.0,796.5,175.0,3154,Belgium,Entire,1.5,Private,46
613,1.0,100.0,20.0,50.0,Entire home/apt,5.0,1.0,1.0,0.0,2720.1323529411766,0.0,2804,Belgium,Entire,1.0,Private,21
614,0.0,95.0,2.0,1125.0,Entire home/apt,4.0,1.0,2.0,14.0,1068.2142857142858,194.28571428571428,2071,Belgium,Entire,1.0,Private,27
615,0.0,173.66666666666666,1.6666666666666667,1125.0,Entire home/apt,6.0,3.0,3.0,123.0,848.4959349593496,212.09756097560967,2420,Belgium,Entire,1.0,Private,32
616,0.0,175.66666666666666,1.0,1125.0,Entire home/apt,7.0,4.0,4.0,74.0,612.7027027027027,166.24324324324326,2420,Belgium,Entire,1.0,Private,27
617,0.0,185.0,30.0,1125.0,Entire home/apt,4.0,2.0,2.0,0.0,2720.1323529411766,0.0,2420,Belgium,Entire,1.0,Private,17
618,0.0,84.0,4.0,1125.0,Entire home/apt,2.0,1.0,2.0,20.0,1097.05,245.55,2745,Belgium,Entire,1.0,Private,10
619,1.0,71.0,7.0,120.0,Entire home/apt,2.0,1.0,1.0,22.0,993.0,386.6363636363636,4122,Belgium,Entire,1.5,Private,33
620,0.0,95.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,56.0,928.5714285714286,201.82142857142856,1843,Belgium,Entire,1.5,Private,34
621,0.0,63.333333333333336,1.0,1125.0,Private room,2.0,1.0,1.0,143.0,1010.6293706293708,160.76223776223776,1923,Belgium,Private,1.0,Private,16
622,0.0,75.0,2.0,7.0,Entire home/apt,2.0,1.0,1.0,48.0,1103.0208333333333,270.8125,2531,Belgium,Entire,1.0,Private,30
623,1.0,90.0,3.0,1125.0,Entire home/apt,2.0,1.0,1.0,25.0,1031.4,187.84,2352,Belgium,Entire,1.0,Private,37
624,0.0,119.66666666666669,2.0,1125.0,Entire home/apt,3.0,1.0,1.0,20.0,1042.45,137.55,1442,Belgium,Entire,1.5,Private,29
625,0.0,140.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,25.0,943.08,197.12,1442,Belgium,Entire,1.5,Private,22
626,1.0,70.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,33.0,977.3333333333334,259.45454545454544,2035,Belgium,Entire,1.0,Private,32
627,0.0,125.0,2.0,10.0,Entire home/apt,2.0,1.0,1.0,31.0,1184.6774193548388,191.80645161290323,1463,Belgium,Entire,1.0,Private,26
628,1.0,140.0,1.0,101.0,Private room,3.0,1.0,2.0,2.0,1085.5,127.5,1436,Belgium,Private,1.0,Private,19
629,0.0,99.0,3.0,1125.0,Entire home/apt,4.0,2.0,2.0,11.0,882.3636363636364,282.09090909090907,3836,Belgium,Entire,1.0,Private,28
630,0.0,50.0,2.0,30.0,Entire home/apt,2.0,1.0,2.0,58.0,1061.2413793103449,160.1206896551724,2325,Belgium,Entire,1.0,Private,18
631,0.0,40.0,8.0,400.0,Entire home/apt,2.0,1.0,1.0,25.0,829.12,189.24,3931,Belgium,Entire,1.0,Private,32
632,1.0,142.0,1.3333333333333333,4.0,Private room,2.0,1.0,2.0,1.0,480.0,202.0,1453,Belgium,Private,1.0,Private,14
633,1.0,127.0,1.0,4.0,Private room,2.0,1.0,2.0,7.0,546.0,78.28571428571429,1453,Belgium,Private,1.0,Private,16
634,1.0,85.0,1.0,3.6666666666666665,Private room,1.0,1.0,1.0,1.0,131.0,51.0,1453,Belgium,Private,1.0,Private,15
635,0.0,100.0,6.0,1125.0,Entire home/apt,6.0,2.0,2.0,12.0,1232.6666666666667,222.3333333333333,2470,Belgium,Entire,1.5,Private,19
636,0.0,135.0,1.0,28.0,Entire home/apt,7.0,3.0,5.0,31.0,664.9354838709677,190.25806451612905,1870,Belgium,Entire,3.0,Private,63
637,0.0,80.66666666666667,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,78.0,866.0128205128206,190.2051282051282,2304,Belgium,Entire,1.5,Private,26
638,0.0,91.66666666666669,2.0,90.0,Entire home/apt,2.0,1.0,1.0,135.0,1088.3185185185184,181.6,1515,Belgium,Entire,1.0,Private,26
639,1.0,78.33333333333333,2.0,90.0,Entire home/apt,4.0,2.0,2.0,10.0,830.7,147.7,1515,Belgium,Entire,1.5,Private,27
640,0.0,78.33333333333333,2.0,90.0,Entire home/apt,2.0,1.0,1.0,22.0,440.45454545454544,122.95454545454544,1515,Belgium,Entire,1.5,Private,25
641,1.0,71.66666666666667,2.0,90.0,Entire home/apt,2.0,1.0,1.0,10.0,737.6,84.9,1515,Belgium,Entire,1.5,Private,26
642,0.0,126.66666666666669,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,14.0,324.0,228.92857142857144,1515,Belgium,Entire,1.0,Private,19
643,0.0,40.0,2.0,1125.0,Private room,2.0,1.0,1.0,105.0,1054.3428571428572,244.24761904761905,2950,Belgium,Private,1.0,Public,28
644,0.0,70.0,2.0,1125.0,Entire home/apt,4.0,2.0,3.0,23.0,307.5652173913044,207.08695652173915,2950,Belgium,Entire,1.5,Private,49
645,0.0,120.0,1.0,1125.0,Private room,2.0,1.0,1.0,1.0,1353.0,1396.0,1419,Belgium,Private,1.0,Private,19
646,0.0,71.66666666666667,5.0,1125.0,Entire home/apt,2.0,1.0,1.0,12.0,1209.5833333333333,196.91666666666663,1622,Belgium,Entire,1.0,Private,26
647,0.0,59.0,5.0,1125.0,Entire home/apt,2.0,1.0,1.0,32.0,1024.03125,335.40625,1413,Netherlands,Entire,1.0,Private,27
648,1.0,37.0,30.0,1125.0,Entire home/apt,2.0,1.0,1.0,5.0,530.6,282.6,1413,Netherlands,Entire,1.0,Private,25
649,0.0,73.33333333333333,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,58.0,1196.7241379310344,209.5344827586207,2378,Belgium,Entire,1.0,Private,26
650,1.0,101.0,1.0,1125.0,Entire home/apt,4.0,2.0,3.0,199.0,817.1959798994975,192.32663316582915,1405,Belgium,Entire,1.0,Private,45
651,1.0,79.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,95.0,578.4526315789474,181.2736842105263,1405,Belgium,Entire,1.5,Private,42
652,0.0,49.0,1.0,1100.0,Entire home/apt,3.0,1.0,2.0,34.0,1083.5882352941176,186.05882352941177,1400,Belgium,Entire,1.5,Private,27
653,1.0,95.0,2.0,1125.0,Entire home/apt,4.0,1.0,2.0,50.0,953.06,275.62,2478,Belgium,Entire,1.0,Private,28
654,1.0,53.333333333333336,2.0,3.0,Entire home/apt,2.0,1.0,1.0,44.0,1005.568181818182,178.88636363636363,2478,Belgium,Entire,1.5,Private,12
655,1.0,146.66666666666666,2.0,1125.0,Entire home/apt,6.0,2.0,3.0,47.0,567.6595744680851,226.9787234042553,2478,Belgium,Entire,2.0,Private,27
656,0.0,90.0,2.0,30.0,Entire home/apt,4.0,2.0,4.0,8.0,1303.625,366.125,2798,Belgium,Entire,1.0,Private,37
657,1.0,75.0,120.0,120.0,Entire home/apt,3.0,1.0,3.0,1.0,1191.0,87.0,1393,Belgium,Entire,1.0,Private,16
658,1.0,50.0,14.0,1125.0,Entire home/apt,4.0,1.0,2.0,30.0,1102.7333333333331,251.0,1428,Belgium,Entire,1.5,Private,35
659,0.0,70.0,2.0,1125.0,Entire home/apt,3.0,1.0,3.0,101.0,906.8712871287128,254.7722772277228,1388,Belgium,Entire,1.0,Private,27
660,1.0,58.333333333333336,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,25.0,931.92,201.56,2507,Belgium,Entire,1.0,Private,49
661,0.0,110.0,2.0,1125.0,Entire home/apt,4.0,2.0,1.0,9.0,1295.6666666666667,193.88888888888889,2197,Belgium,Entire,1.5,Private,32
662,1.0,38.0,2.0,31.0,Private room,1.0,2.0,2.0,37.0,969.5945945945946,136.05405405405406,1576, Portugal,Private,4.0,Public,24
663,1.0,132.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,22.0,1071.2727272727273,360.59090909090907,1980,Belgium,Entire,1.0,Private,41
664,0.0,50.0,3.0,365.0,Entire home/apt,2.0,1.0,1.0,17.0,626.6470588235294,201.58823529411765,2471,Belgium,Entire,1.0,Private,30
665,1.0,180.0,2.0,1125.0,Entire home/apt,6.0,3.0,4.0,62.0,988.467741935484,136.66129032258064,1386,Belgium,Entire,1.0,Private,24
666,1.0,180.0,2.333333333333333,1125.0,Entire home/apt,6.0,2.0,5.0,29.0,843.2413793103449,215.20689655172413,1386,Belgium,Entire,1.0,Private,18
667,1.0,240.0,2.0,1125.0,Entire home/apt,8.0,3.0,5.0,53.0,812.1132075471698,215.3018867924528,1386,Belgium,Entire,1.0,Private,36
668,0.0,78.0,2.0,1125.0,Entire home/apt,4.0,1.0,1.0,57.0,695.4736842105264,225.66666666666663,2489,Belgium,Entire,1.5,Private,39
669,1.0,84.66666666666667,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,21.0,219.66666666666663,122.95238095238096,2489,Belgium,Entire,1.0,Private,38
670,0.0,78.0,1.6666666666666667,8.0,Entire home/apt,3.0,1.0,2.0,26.0,939.1153846153846,183.0,1382,Belgium,Entire,1.0,Private,32
671,0.0,60.0,8.0,1125.0,Entire home/apt,2.0,1.0,1.0,19.0,1053.421052631579,189.31578947368425,2734,Belgium,Entire,1.0,Private,22
672,0.0,60.0,5.0,1125.0,Entire home/apt,2.0,1.0,1.0,68.0,875.3382352941177,203.19117647058823,2079,Styria,Entire,1.0,Private,30
673,0.0,143.33333333333334,3.6666666666666665,1125.0,Entire home/apt,4.0,2.0,2.0,45.0,1011.8666666666668,344.3333333333333,2608,Belgium,Entire,1.5,Private,38
674,0.0,90.66666666666669,1.0,1125.0,Entire home/apt,4.0,1.0,2.0,3.0,365.0,114.33333333333331,2608,Belgium,Entire,1.5,Private,21
675,0.0,95.0,2.0,1125.0,Entire home/apt,5.0,2.0,2.0,16.0,700.5,185.25,2517,Belgium,Entire,1.0,Private,32
676,0.0,313.3333333333333,1.0,60.0,Entire home/apt,16.0,7.0,9.0,59.0,1011.4915254237288,202.9322033898305,1875,Belgium,Entire,3.5,Private,19
677,1.0,390.6666666666667,1.0,1125.0,Entire home/apt,4.0,2.0,1.0,70.0,1063.428571428571,203.9,1875,Belgium,Entire,1.0,Private,20
678,0.0,650.0,30.0,1125.0,Private room,3.0,1.0,2.0,9.0,933.8888888888888,209.0,1875,Belgium,Private,2.5,Public,16
679,0.0,5800.0,1.0,1125.0,Private room,2.0,1.0,1.0,17.0,1053.0,254.41176470588235,1875,Belgium,Private,2.5,Public,14
680,0.0,650.0,30.0,1125.0,Private room,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,1875,Belgium,Private,2.5,Public,1
681,0.0,100.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,91.0,825.032967032967,168.28571428571428,1802,Belgium,Entire,1.5,Private,43
682,0.0,22.0,1.0,1125.0,Private room,3.0,1.0,3.0,50.0,1018.04,126.1,1375,Belgium,Private,2.5,Public,27
683,0.0,22.0,1.0,1125.0,Private room,2.0,1.0,1.0,182.0,872.6428571428571,147.26923076923077,1375,Belgium,Private,2.5,Public,28
684,0.0,22.0,1.0,1125.0,Private room,2.0,1.0,1.0,136.0,885.1029411764706,167.34558823529412,1375,Belgium,Private,2.5,Public,28
685,0.0,22.0,1.0,1125.0,Private room,3.0,1.0,2.0,138.0,960.8333333333334,160.6231884057971,1375,Belgium,Private,2.5,Public,28
686,0.0,22.0,1.0,1125.0,Private room,2.0,1.0,1.0,1.0,797.0,27.0,1375,Belgium,Private,2.5,Public,28
687,0.0,45.0,2.0,4.0,Entire home/apt,2.0,1.0,1.0,26.0,1241.8846153846157,213.84615384615384,1861,Belgium,Entire,1.0,Private,24
688,0.0,70.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,1.0,774.0,88.0,2590,Belgium,Entire,1.0,Private,9
689,0.0,133.0,7.0,1125.0,Entire home/apt,5.0,2.0,3.0,5.0,726.8,123.2,2241,Belgium,Entire,1.0,Private,21
690,1.0,30.0,2.0,1125.0,Private room,1.0,1.0,1.0,5.0,350.0,240.2,1729,Belgium,Private,1.0,Public,44
691,0.0,250.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,1.0,1196.0,964.0,1561,Belgium,Entire,1.5,Private,33
692,0.0,81.0,2.0,1125.0,Entire home/apt,4.0,1.0,2.0,318.0,762.440251572327,147.94654088050314,1503,Belgium,Entire,1.0,Private,29
693,0.0,78.66666666666667,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,18.0,177.05555555555554,160.16666666666666,1503,Belgium,Entire,1.0,Private,35
694,0.0,100.0,2.0,1125.0,Entire home/apt,4.0,2.0,4.0,18.0,982.8333333333334,238.5,1353,Belgium,Entire,1.0,Private,28
695,1.0,65.0,1.0,1125.0,Private room,2.0,1.0,1.0,2.0,1139.5,107.0,1353,Belgium,Private,1.0,Private,18
696,1.0,66.66666666666667,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,9.0,894.1111111111111,172.66666666666666,1353,Belgium,Entire,1.0,Private,16
697,0.0,80.0,7.0,90.0,Entire home/apt,2.0,1.0,1.0,1.0,1193.0,74.0,3342,Belgium,Entire,1.0,Private,18
698,0.0,82.0,2.0,90.0,Entire home/apt,3.0,2.0,3.0,6.0,890.0,192.0,3342,Belgium,Entire,1.0,Private,19
699,0.0,67.0,2.0,31.0,Private room,2.0,1.0,1.0,3.0,612.6666666666666,315.0,3342,Belgium,Private,1.0,Private,16
700,0.0,75.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,8.0,975.375,142.5,3189,Belgium,Entire,1.0,Private,21
701,0.0,69.0,60.0,110.0,Entire home/apt,6.0,2.0,5.0,80.0,1007.825,153.3875,1779,Belgium,Entire,1.0,Private,26
702,0.0,200.0,1.0,1125.0,Entire home/apt,12.0,5.0,8.0,7.0,159.71428571428572,439.4285714285714,1779,Belgium,Entire,3.0,Private,32
703,0.0,150.0,2.0,1125.0,Entire home/apt,7.0,2.0,3.0,118.0,833.2966101694915,178.79661016949152,1904,Belgium,Entire,2.0,Private,40
704,0.0,119.0,2.333333333333333,1125.0,Entire home/apt,3.0,1.0,2.0,39.0,214.7179487179488,207.1282051282052,2645,Belgium,Entire,1.5,Private,44
705,0.0,78.0,2.0,1125.0,Private room,4.0,2.0,3.0,2.0,201.0,154.5,1502,Belgium,Private,1.0,Public,37
706,0.0,23.0,2.0,300.0,Private room,2.0,1.0,1.0,22.0,732.0909090909091,109.5,1339,Belgium,Private,1.0,Public,28
707,0.0,23.0,3.0,100.0,Private room,2.0,1.0,1.0,25.0,806.4,110.8,1339,Belgium,Private,1.0,Public,31
708,1.0,140.0,2.0,1125.0,Entire home/apt,16.0,4.0,10.0,140.0,853.6357142857142,179.22142857142856,1339,Belgium,Entire,3.5,Private,62
709,0.0,35.0,2.0,10.0,Private room,3.0,2.0,2.0,34.0,1101.2941176470588,222.14705882352945,1338,Belgium,Private,1.5,Public,38
710,0.0,120.33333333333331,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,89.0,866.0786516853933,220.73033707865167,1627,Belgium,Entire,1.5,Private,29
711,1.0,276.6666666666667,2.0,30.0,Entire home/apt,7.0,2.0,5.0,14.0,1033.0,165.28571428571428,1336,Belgium,Entire,2.5,Private,41
712,0.0,185.0,2.0,30.0,Entire home/apt,6.0,2.0,3.0,1.0,341.0,28.0,1336,Belgium,Entire,2.0,Private,47
713,0.0,141.33333333333334,2.0,1125.0,Entire home/apt,8.0,4.0,6.0,73.0,918.2465753424658,168.58904109589042,2514,Belgium,Entire,1.5,Private,42
714,0.0,62.0,2.0,1125.0,Private room,2.0,1.0,1.0,103.0,803.9805825242719,191.3689320388349,2640,Belgium,Private,1.0,Private,19
715,1.0,350.0,1.0,365.0,Private room,1.0,1.0,1.0,0.0,2720.1323529411766,0.0,3472,Italy,Private,1.0,Public,9
716,1.0,80.33333333333333,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,343.0,649.9475218658893,212.4110787172012,3356,Belgium,Entire,1.5,Private,31
717,1.0,69.33333333333333,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,5.0,131.8,165.2,3356,Belgium,Entire,1.5,Private,17
718,0.0,41.0,4.0,1125.0,Private room,1.0,1.0,1.0,27.0,830.1481481481482,203.0,1318,Belgium,Private,1.0,Private,29
719,0.0,30.0,1.0,1125.0,Private room,2.0,2.0,1.0,58.0,1066.7758620689656,140.58620689655172,2646,Belgium,Private,1.0,Public,16
720,0.0,80.0,4.0,1125.0,Entire home/apt,1.0,1.0,1.0,10.0,871.4,133.0,2226,Belgium,Entire,1.5,Private,26
721,0.0,40.0,2.0,1125.0,Private room,2.0,1.0,1.0,52.0,998.2692307692308,135.55769230769232,1311,Belgium,Private,1.5,Public,21
722,0.0,40.0,2.0,1125.0,Private room,2.0,1.0,1.0,60.0,971.0666666666668,174.58333333333334,1311,Belgium,Private,1.0,Private,37
723,0.0,79.0,1.0,1125.0,Entire home/apt,4.0,1.0,2.0,54.0,821.7777777777778,157.40740740740742,1308,Belgium,Entire,1.0,Private,34
724,1.0,85.0,4.0,15.0,Entire home/apt,4.0,3.0,3.0,2.0,591.5,50.5,1311,Belgium,Entire,1.5,Private,14
725,0.0,68.33333333333333,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,394.0,686.8172588832488,146.753807106599,1306,Belgium,Entire,1.0,Private,43
726,0.0,75.0,1.0,365.0,Entire home/apt,2.0,1.0,1.0,7.0,117.85714285714286,181.0,1306,Belgium,Entire,1.5,Private,42
727,0.0,55.0,2.0,1125.0,Entire home/apt,3.0,2.0,2.0,119.0,882.1932773109244,253.6218487394958,2071,Belgium,Entire,1.0,Private,26
728,0.0,103.66666666666669,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,6.0,703.8333333333334,153.66666666666666,2169,Belgium,Entire,1.0,Private,38
729,0.0,120.0,2.0,1125.0,Entire home/apt,4.0,3.0,3.0,25.0,816.44,265.8,1524,Belgium,Entire,1.5,Private,13
730,0.0,78.66666666666667,2.0,14.0,Entire home/apt,2.0,1.0,1.0,6.0,816.8333333333334,118.16666666666669,2493,Belgium,Entire,1.0,Private,26
731,1.0,95.0,14.0,180.0,Entire home/apt,4.0,2.0,1.0,13.0,923.4615384615385,245.15384615384616,1982,Belgium,Entire,1.0,Private,28
732,0.0,65.0,1.0,1125.0,Entire home/apt,2.0,1.0,2.0,129.0,952.5891472868216,197.53488372093025,2253,United Kingdom,Entire,1.0,Private,27
733,0.0,65.0,1.0,1125.0,Entire home/apt,2.0,1.0,2.0,100.0,969.13,194.95,2253,United Kingdom,Entire,1.0,Private,25
734,0.0,65.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,69.0,989.782608695652,266.1304347826087,2253,United Kingdom,Entire,1.0,Private,28
735,0.0,105.0,1.0,1125.0,Entire home/apt,4.0,2.0,3.0,99.0,971.2525252525252,216.3232323232324,1533,Belgium,Entire,1.5,Private,27
736,1.0,100.0,28.0,1125.0,Entire home/apt,4.0,2.0,3.0,62.0,1002.3709677419356,214.82258064516128,1283,Belgium,Entire,1.5,Private,27
737,0.0,60.0,2.0,30.0,Private room,2.0,1.0,1.0,33.0,967.121212121212,216.1818181818182,2930,Belgium,Private,1.5,Private,30
738,0.0,70.0,5.0,1125.0,Entire home/apt,2.0,1.0,1.0,34.0,830.5882352941177,195.9705882352941,1278,Belgium,Entire,1.0,Private,52
739,0.0,83.33333333333333,2.0,1125.0,Entire home/apt,4.0,1.0,2.0,84.0,810.8571428571429,236.16666666666663,1818,Belgium,Entire,1.0,Private,31
740,0.0,298.3333333333333,2.0,1125.0,Entire home/apt,12.0,3.0,6.0,15.0,190.13333333333333,159.86666666666667,1818,Belgium,Entire,3.5,Private,42
741,0.0,79.0,4.0,1125.0,Entire home/apt,4.0,1.0,2.0,13.0,951.0,173.69230769230768,1387,Belgium,Entire,1.0,Private,36
742,0.0,50.0,13.0,1125.0,Entire home/apt,3.0,1.0,2.0,60.0,898.8166666666667,214.55,1269,Belgium,Entire,1.0,Private,25
743,0.0,91.66666666666669,7.0,1125.0,Entire home/apt,2.0,1.0,1.0,167.0,718.6826347305389,217.33532934131736,2125,Belgium,Entire,1.5,Private,29
